ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,predict
4.032060533561112,200.06797277285767,14720.544828979062,6.4826786124002345,333.7757766108135,519.2133703660545,16.600777163013504,77.2939404960377,4.8142350960663,0
8.57673992840484,221.15025834839852,24897.28660152616,6.222626355657602,341.80921002119294,389.29278450389296,15.952131653170568,36.08258309992004,3.9161147325276127,0
7.822257362901787,200.0027932060902,22411.006863644405,5.28359355165118,343.08037715977423,593.483602346069,12.273073322273945,75.25621194813101,3.080865918611655,0
5.842359064086903,217.32479950557504,29644.81360596982,4.17910796288259,328.50392114461044,310.7711778686101,14.33539517144851,62.65495596161552,3.86529596711091,0
7.5742612367877715,227.9846645709775,8672.527773400137,7.33536186356088,333.7757766108135,433.6795425189589,11.238913670655164,54.86588904451017,3.6867589826723,0
7.610509210594297,208.8178120262024,34538.54403773854,5.6006199545881366,301.7872407090358,470.7403122826415,15.668907691165655,35.36505392135586,4.692217919448618,0
8.758824521484824,197.2152104214156,19572.14707975613,7.493432998912598,376.83827872529696,518.385545618882,19.185921024334448,35.78601004092003,3.527565358764985,0
5.9672742278667465,187.0850839899358,30846.585474123283,7.281105533226092,339.0637148109293,323.9626950494488,12.651853984752847,72.2735904472921,3.914543611457913,0
6.265637343836686,159.29019048746136,18711.064662136807,6.83596822664864,314.22305259844063,499.6046290174912,15.061714074836914,68.1072164894309,3.266028668813291,0
7.080794504276835,256.9363777094222,13766.330789042637,5.083865924715691,290.31103360347373,384.90651624541937,17.7315232008296,58.3548558852614,3.9792968666884017,0
6.396341051039925,126.49074453385634,20115.733587885363,7.76373850690762,427.3778015902359,435.2784338598071,11.881667830252413,53.65915196639148,4.445907180228989,0
5.089387791182689,147.99527105647252,39659.87689806039,8.424877818363992,333.7757766108135,498.7008895433159,14.943584807552782,84.25426403896128,3.0540452006756715,0
6.433726195268951,176.85712202822214,26755.718839104346,6.533468856783324,316.54146832606426,505.122015274296,21.31960739243067,60.12634350190535,3.117918258462248,0
5.602158585181398,264.57351508085407,29860.275777016297,7.014528281846648,333.7757766108135,530.204760125255,16.030179980745345,29.850948197421545,4.067048744823668,0
7.493290815928302,216.3818795977259,9465.323904989707,4.947531357152716,341.4606318001502,501.34534699223616,11.247507224413653,52.95136272300236,3.7487469097257824,0
10.26843050116335,218.2166824704809,13753.99337343067,7.512608141042463,334.1780747109564,341.6022086522524,15.671563525842828,84.68266023310612,4.304689262186712,0
6.844350911056747,197.4604694131885,23608.862238919857,8.396404625630883,333.7757766108135,526.425914653086,10.878096260626023,62.03714341178984,2.877062813201912,0
7.080794504276835,203.5059211759689,21417.593614505757,6.072637611383181,319.52268898784206,348.52732144162457,12.612966179536896,68.64254525846297,4.613578721749679,0
7.080794504276835,164.31710176471486,25236.70131646833,4.365238215077409,350.584345398565,413.6922246601988,15.421144237817488,45.97940190915759,3.72377603814946,0
6.729580190108561,242.1641459335721,17975.55322701793,9.808651156000304,322.2351014670934,440.85943483462125,13.57122271670977,62.17947698396132,4.003458052258935,0
8.311271181077604,206.10775844471195,20562.513390890872,9.820473297478564,333.7757766108135,479.0323203403781,21.7411436011252,80.01264402000064,4.4620457379771805,0
7.83097634338162,190.79904405060975,7695.063934702985,4.8452054756401095,292.5158244968426,507.4454883280784,15.526658445697135,85.00950589690454,4.588784656948855,0
8.861701556503956,200.61229861795468,15247.128030884563,6.050225266127892,313.12708140471705,521.7741144719578,13.780426739099028,69.87048423586893,3.5791072422859003,0
6.266799947990716,187.82961692025904,27577.213623277807,9.14159700404448,322.9178476197792,277.05080172633507,13.290251925593054,59.45432462093391,3.652844725674909,0
8.822610383759214,216.4325760421317,27109.23965235675,7.322162833445709,333.7757766108135,384.0185470136109,15.955491061242526,78.82888343023893,4.415596156287389,0
6.788291583178551,182.03689538627296,25661.360539469097,6.939853225180281,352.34492925276413,419.8958884537812,11.835382178148222,71.43603836861604,4.255948316623421,0
7.414148196336244,235.04453448737107,32555.85253707369,6.845952023844903,387.1753164773568,411.983364167012,10.2448150683598,44.48929725226032,3.160624468232638,0
7.48279127635069,186.09343237063376,19621.32510547916,8.17186545006647,369.1908780152962,475.2114604830603,12.127253917220967,105.16579930528351,4.09474628637336,0
7.664793523351656,223.5784734635609,20259.72585030205,7.385414293946828,351.161331110397,510.0468967760106,14.20522104568272,73.19247007486355,5.48169093434497,0
6.057828113719532,230.71769333077796,44868.45836802399,6.443391565892092,333.7757766108135,397.2367838901215,14.037903158503354,76.70160915731434,3.2922492668733674,0
10.90507641006552,207.0048365573147,16099.151895652394,8.186478946067783,369.6838668975199,575.3090369357701,17.556879619378833,80.74984922425074,3.7202643792172,0
8.848103019208414,248.56774041003143,19793.97186728503,9.681154302726586,323.35174895392146,411.14743309443344,18.13780484459278,68.75307438948275,3.074799305886774,0
5.859822103560279,287.9755402021361,3640.73431981458,4.0726262629147385,391.6973848495021,447.12186130961817,6.363174829578838,49.15529051129489,3.4266340746155777,0
6.330732765446402,166.73800899675925,18397.199408096025,8.076426482257103,333.7757766108135,436.9917521078011,12.905188648425336,67.64855612214467,3.9400004233930663,0
6.848033469174725,165.81532563767107,6068.454884948079,6.132131503643628,373.20683366423054,442.786266709012,11.11817146179277,64.02759950601768,4.257037542698211,0
5.152203721876962,207.29925980734384,27000.10687986532,6.691806011874911,333.7757766108135,350.0049778577277,12.490509286657584,49.852964558844384,4.689842817950895,0
4.328282515586857,192.16632403395403,30592.54883105967,7.425894079933873,327.3033652169702,543.716028645934,11.186938808318471,72.56640040191343,3.7085258632452858,0
8.189213850977879,156.32846478012033,18432.47651803924,12.24639409776954,370.121384654358,288.3514710571789,11.871899812522202,79.76584121349576,3.709508878038789,0
9.1726245193336,165.6875477419726,11319.10623209237,6.6188527588159385,372.5547130986511,420.4291096371746,13.353259273302228,72.97405083654003,3.686395201554108,0
6.958534137481001,187.74884924223053,13457.211128838786,7.363593123786581,330.7503921579468,350.60343122456203,16.719155744030502,77.67129222244807,4.194600000110389,0
7.974065001358431,160.22418165431924,29477.76439892189,2.4560135962074776,324.05559223457215,371.2119513238151,18.693915043943772,54.280623851348,4.069086697798404,0
8.339511610034751,202.2016241790341,21295.749878708943,5.618116052890735,333.7757766108135,428.9503287807242,15.491387491611247,81.3153266808257,4.827704246705364,0
7.080794504276835,228.75681900556123,32161.84009048273,6.961296581915847,314.1432699341008,309.6084111819856,19.218374043518736,54.26800806615648,5.53747584049303,0
6.42064020641154,180.29299969001687,26034.52819812165,9.710618837152984,308.9578863873203,473.0648236129786,17.72439598685719,57.596635753313535,3.13994027416726,0
7.183108734458526,225.11607898533293,5097.825849772476,6.081664052544265,361.6313810642322,294.9912246649432,5.537059328787905,81.45394122034301,4.006424839252379,0
8.520806572970303,238.3351124555097,28779.6500110336,8.282808464509609,381.6493228718946,481.3188026886131,6.016336609271207,39.09117136225335,3.9406045297946832,0
7.091885816966667,221.1914756490023,29091.20710074859,5.13496039732876,333.7757766108135,515.0599861297902,19.57827270550564,62.62732956400823,5.116406584527922,0
5.606315225526715,190.3352727655196,12308.233835478626,8.548754210740471,311.6801657822565,399.606494141034,18.524320037260168,67.22633993065205,3.7487405069440447,0
11.069456289054555,256.2019802629078,43536.02087409114,4.047620470589589,333.7757766108135,433.476011349698,12.42739492239241,55.73299125192422,4.88051238141723,0
6.931244178141836,207.5889534566365,24359.47041421294,7.222004281417241,313.8197130852326,477.06297483944144,16.495091950906897,75.04191395375867,4.89795711765109,0
10.067632997838077,144.6139557266044,39716.13180392068,4.503365935931103,390.9103283338672,415.0507563086282,17.658793592851623,66.39629294676803,3.7767889972620634,0
6.79265509816682,241.72445271011424,9094.313300416155,6.435809198082079,338.5211762965584,361.1075365090635,14.502464254823336,45.428096504423245,1.9177543925715308,0
5.801571267427695,201.8924736726692,15327.879723449309,6.8606473723156185,328.93258536876385,281.08503234854834,19.81248366998551,55.3975636525551,4.42537756358649,0
7.558076302469553,253.84090448277817,16642.884178436914,11.22439456875739,333.7757766108135,555.9329912072235,15.1546276922316,81.74609531564079,4.16900526664164,0
7.080794504276835,237.705681396383,21862.75360901294,8.96142509536758,318.17268735178226,434.38830367609546,11.66532921455206,59.775642053575794,3.9432907565051343,0
7.746343115356286,212.27464477236737,21670.59366334191,8.458102715694844,361.3813251174801,457.0141209266236,21.430293301706968,43.18880257717069,3.678686031235552,0
5.349997296912594,193.808121052722,31795.62560626323,8.217819407900288,327.23338838007214,431.4760403079216,11.77619252983618,55.8165102235002,3.838721385483184,0
6.3932313449189255,185.8361581971575,17258.114034877264,7.32999890233211,330.13213850397693,326.42705471809035,11.650393393363402,47.64001392430701,3.6443881273520127,0
6.776879087805668,189.4388127117384,19663.791311949764,8.386403518156909,375.4573452986101,420.3573923778055,14.831560048074834,61.050419702315565,3.322065006530626,0
6.174750579100353,138.51358802644427,21504.138820970347,10.860294995090388,338.7030157200026,447.8054645378634,14.241965197367108,31.705933099963868,2.566048788361688,0
11.301793996392291,77.45958610044372,39227.61945662096,8.517986143491289,337.50124660282654,410.8561139478792,14.326888853101764,53.121259637557486,3.309580397460676,0
5.319769072934949,204.20207196666613,22390.79556563065,8.053558881344857,315.02750450181634,399.1190254238941,13.97408472536074,83.15799710462976,2.925732039706137,0
6.817608380056349,219.3374288103309,27548.61417733812,6.298121347138782,340.9376137555241,530.710025503962,19.486790984123218,68.56879118160717,3.0482920601678845,0
7.080794504276835,115.39297941167531,46077.35848526223,5.289306681961538,437.5922998268262,422.0173564256122,10.809631953564008,53.61703537004023,4.212510849647721,0
6.539546127935385,215.44520444495868,28979.76760108172,7.015365326271725,312.3354721194512,426.08347881627714,17.950000556919576,54.98387785049692,4.076403287338456,0
5.564342490630351,256.20882997776937,11245.735766690404,7.212253930841305,329.33836637555214,369.5555132553011,15.640053344806006,51.15034440489525,2.2859878491983503,0
8.107091815038052,213.02927295867988,24531.86944038499,6.2372223880916655,322.0970558127406,517.4900494452992,14.352031407200116,59.860285558834,2.7691640707511267,0
7.3764491048464,168.75000723384676,37191.11414053757,4.184943038274488,333.7757766108135,439.31285329801904,15.900985054562284,63.3348946717681,5.767354666497637,0
6.309891576180204,133.64992468613207,31062.37191484566,6.975602003973421,252.10892512246252,381.05877629677343,17.200008250719918,71.18154441745666,3.603040461775072,0
7.000523220722731,219.44263968437767,26012.130277781263,6.280886804932884,395.2413289704521,483.3198806937969,19.538635114010503,46.861383946118096,4.333688587372011,0
4.293961234794354,192.36073702122772,24600.76069054644,8.261635176374645,261.3570408464161,475.8764151134504,10.799428446711715,53.61984740200443,5.105120757070882,0
7.080794504276835,196.0835555125884,18592.08391958237,7.245436362417256,321.81403250426115,552.8790336670374,15.664786169209435,81.08082626336086,4.762871709109083,0
6.2843857911113785,222.6887948878871,18526.261690599968,8.980270623695109,395.2616371156387,517.1505477841016,15.869010297602074,55.384332841392,5.030712169428622,0
7.130099196200058,275.6797801464157,9480.617796477698,8.415948255041112,295.6188377042756,383.45506826281496,18.32287884547065,94.41630108075182,1.986191593058412,0
7.682923444847809,217.78893220939432,31150.513421162406,8.02166779412743,333.7757766108135,594.7025457573734,12.194231571451496,77.16978862354338,3.542731086958609,0
7.080794504276835,161.8264761362667,29299.1233527876,7.028796693518548,350.4309402970908,375.7807163877633,19.762576497699683,86.69845684819254,3.4975773906550995,0
8.015780395152742,180.0603770730961,12135.72493031231,6.259376143987399,310.06868096007,666.6906183307465,17.660149200672265,66.58884906351074,3.1805801865505683,0
4.736404607451753,203.276419833322,28698.72996489867,5.271367216524433,323.6836828929785,508.8203409236178,14.063139969281451,65.15518183260323,4.995601765994129,0
8.92398060773871,135.93846747362704,27919.77066575312,12.36328482531005,333.7757766108135,415.6294837691602,11.94991382091655,69.31487957880282,4.155583189522957,0
5.258414736632194,210.92949494906927,29228.334683492816,3.833901836565748,341.6406947178433,363.5707948586598,18.065015046762085,36.15210329459931,3.7307927875940017,0
8.07980835815327,174.1610935117429,12677.84149561641,7.295211586223173,333.58254177929126,589.5522114074781,14.852225333660726,39.52938650819361,3.6110574411161216,0
6.665774201161871,155.7096794097609,30610.047900416503,8.172548400173357,337.1737674114045,425.6919559344481,15.101532720256046,79.78046693757119,4.903553219156194,0
7.046548537016283,128.48251739864054,30569.8105511719,4.449122632711616,281.7247144955857,348.26459071234075,15.142005565420334,58.15730431450026,2.869226101819664,0
7.488133464330415,177.3530518223562,24786.05052772173,8.613303748019465,369.2106712786039,387.8680751686361,14.149473097200598,48.96599558207357,3.4740347171181667,0
6.859323725529028,179.0688054957262,27567.375669680983,5.885557479524616,227.3484603094109,391.599708041081,14.670554903689094,83.46993430779078,4.501980014505442,0
7.080794504276835,158.20764744104997,45243.0289529302,4.064877887005874,247.1800381287815,399.7669648211219,16.086232449405315,53.502085762742944,4.108856703319134,0
8.247148271309296,175.9118303359524,9913.963345655571,4.97450612352311,324.4333076993704,302.2004960220483,11.070511434752632,71.43816536402366,3.941969260461584,0
5.504452320660907,164.5009841094295,11950.235031074297,6.80095766880417,302.1904944537348,537.5396091372029,14.393869036597096,69.93982215954854,4.657360934464802,0
7.080794504276835,129.89057234567383,34415.853145873094,6.321928990361139,304.5352242338838,470.3291685421987,18.59940992382127,72.40363386888095,4.40558600033858,0
7.2394159210992495,211.8728278553768,13911.826629262703,8.204071005976033,345.043983077118,494.4169099336764,15.416474942107754,32.74561137229618,4.531825294993109,0
7.330196876767331,159.80372018647915,14884.339958152525,9.194574840122243,411.1006916798007,404.1959120807727,17.37573934693239,51.15397220920127,2.8847150979192406,0
7.080794504276835,196.0829665492429,22746.06165910846,7.702740471830356,325.47842273693664,397.0549828114716,21.09160235771384,51.93901889083011,3.713109663734641,0
10.202971547604776,211.96340447145408,21708.94928637857,7.491895007649892,333.7757766108135,395.140783042147,21.520593033211757,62.65946006998251,3.2709037528479668,0
12.246928068519756,217.3680141767772,11318.14056257282,8.465160384182976,375.8947583557478,347.65305379748094,9.762504595057976,73.83240481230781,3.533243424589728,0
9.612898964310972,94.90897712808312,16598.5775109041,9.143046046687209,311.2961574212913,535.6987005197892,12.312031748869517,67.42695477575255,4.016409562458125,0
8.5759391744694,215.1367210669539,15778.729395634698,7.532773070641205,316.95948955885405,359.8300725546534,14.944675006363752,79.46399242049523,4.002128659925306,0
9.68047477847056,199.53166641444443,32916.331477835454,6.127804339882635,333.7757766108135,461.3000945985408,16.10967825723486,76.543838624683,2.795840129760072,0
7.288736661267014,233.97780970903895,31617.07541496605,8.533888277656953,331.8381671295742,490.0470946153679,12.225341786167746,31.802024220675303,3.5313846614470856,0
7.080794504276835,181.2105098732083,30280.788593026075,10.38254659052252,256.6300681797868,487.9972616274739,11.346301748517533,68.84386557220719,3.7795544920225694,0
10.086771239804932,189.73237907073303,17572.547468069417,6.894730553382295,333.7757766108135,416.6410807669689,9.477756060389028,92.89217839523802,4.334122045645791,0
7.291957039597602,202.32904415934772,21891.677158572624,7.628746941681399,339.82901389730023,379.2701222367999,7.65495568277089,64.02152285002973,4.237643894270578,0
10.378108203556572,200.0041212242939,8644.831046838452,9.823507151433224,442.7614283690455,473.8141914124885,14.15624136897634,64.16440896563722,3.577447459649983,0
7.638761770450097,178.2716356163275,18308.50267385409,6.5480978205934415,362.3328716997573,394.18098454523806,11.291787733653564,81.98915623472985,4.496626599284417,0
7.080794504276835,209.1499888474147,27030.7549992564,6.093750444781652,350.0603473919764,407.910645101354,11.046946146678865,81.75785132428712,3.9931257417734862,0
7.080794504276835,166.4049679641564,14202.193804903422,9.006795749280975,370.53852440320816,493.4402439630333,12.453160071677928,59.80416693404446,2.848370818146627,0
7.703356821382107,211.34468669587807,12861.946542042451,9.24530582842397,347.6308335581716,598.6628773555655,10.542341791180377,91.11869818917016,4.7321253460612525,0
7.390896678654897,219.33597776898887,25574.09172142843,8.760434379770334,333.7757766108135,553.0576632213979,17.73037118589417,60.59843160814363,4.32513164451923,0
7.080794504276835,134.73685568990112,9000.025591189238,9.026292722975022,333.7757766108135,428.21398699299374,8.668672182023442,74.7733924065712,3.699558048485045,0
6.989813770294979,221.0002352703405,20769.519635864715,8.361018660492272,307.52315882358425,326.58635982044206,12.28623693266917,62.7686154045542,4.808582691098531,0
6.039823242055416,164.02634033157307,9943.637598533212,7.723304587478269,350.7562609485109,374.7947193794346,16.66844562078319,65.5426615940809,3.923766074944689,0
7.080794504276835,172.96820283954796,24445.987539531445,7.032642617283736,333.7757766108135,571.6288923424781,11.549877305940925,56.49920717768536,4.725347454549987,0
6.975209177557351,175.42103940460692,35701.155320153026,5.494254342147788,290.0528022347692,401.0588017331808,10.28528264615744,66.42057889523184,5.256483549715023,0
7.869781869538917,184.0661690759395,18608.65629705439,7.411034745446107,333.7757766108135,364.5776034677032,17.58072562779688,0.7379999999999995,4.219575577587189,0
4.292966858149657,212.80864540548384,30434.269118406635,8.630313014071895,333.48254007833225,382.9223629717562,15.779921970237352,39.775513219931405,2.8049235828692907,0
5.117390302624234,225.6574044119953,30914.111579007564,6.207729477942272,371.6493915314526,356.86228711669946,8.073420571182282,77.3881380783752,3.9371884418353353,0
6.450644925327291,201.5966734501805,27682.50744557728,5.655138861771967,316.1058922650004,573.0337789463545,14.642709075413904,66.39629294676803,5.241539195582696,0
7.910640914062313,190.427599631607,16461.50232380661,5.4544759855144935,394.3058761044401,294.1786393999086,17.65865165143856,82.41702192204292,3.88660268997553,0
8.97932285265221,184.30922197365496,24967.32299778184,6.264584284592314,335.2169276575733,485.58318789174206,8.280181032468988,63.94417834487842,4.264944045592401,0
7.080794504276835,114.7335449715346,13677.99404000127,9.981200455815904,441.8267766287,524.000355172102,11.384858471731944,71.15328465919002,3.293848374019273,0
5.334183579602803,224.78793617826972,28897.491527401453,6.048524614023226,333.7757766108135,360.1791772943006,12.24734355826115,67.15475112774594,5.091357101284415,0
7.381757557406792,203.46030160970756,1372.0910434922284,11.129153658303936,475.7374601531338,361.34249562314784,16.548438388766158,55.13254619309448,3.3380217586877454,0
8.394509584685622,224.34714746831528,23961.504534871307,4.724373099493707,337.40634181291495,476.57945644874286,17.2136760829859,64.97596072194818,3.7124728343256175,0
5.736675708942604,180.29090762022375,12683.483292055978,7.907876694584349,423.8762969891143,415.0065755703808,12.392869404483974,83.70704535621567,2.7417913083454284,0
6.32304031407478,227.5539717205093,24463.13741785929,6.261933698765704,333.7757766108135,399.9474526601608,17.912652389297705,71.15122246346905,4.749424236071901,0
5.331799285360081,149.95504742834828,19693.90677215798,7.146139714096017,336.01190807893107,285.9980485407315,14.298578791054467,46.113762864708185,4.734873906917863,0
6.886512603355119,211.45441737454092,35018.32560002627,6.067596893120425,333.7757766108135,549.9970577707754,8.445127066272846,27.663173782690716,3.5997564926270806,0
6.539115261496296,218.61969925707663,23308.296877049183,7.177445308764305,355.4438312769718,585.1664269959149,10.742145849226802,40.77385620785008,4.21167195883605,0
7.080794504276835,253.05438889374372,28864.910280691725,8.524370962272128,364.749482396199,479.6997628561709,15.823074288411531,70.7581896914079,4.697040686340625,0
3.629922064880713,244.18739150014136,24856.63320937223,6.618071066219877,366.96787330342215,442.07633661599806,13.302880139674071,59.489293507127485,4.754826393219847,0
9.056244707341865,197.66630098297253,17403.53216686133,7.688917071627449,337.4601764979326,414.766630759681,15.349868992441657,63.69674586955932,3.319353736685142,0
7.080794504276835,146.9702452251051,16367.45837197548,7.687037185889347,333.7757766108135,468.9450147502269,18.60138073373639,49.56196889416349,4.664350321001553,0
5.455599351643056,152.38673465827236,37620.24846932248,5.783579818643897,333.7757766108135,343.4175877984175,14.401654088327348,41.109869374951785,4.4763487151197605,0
5.768868031092238,184.3950027880672,31155.988820087405,8.392833532289163,356.55269711988245,380.0968101298066,10.430339792435744,100.23166781440462,3.0926263788262984,0
6.891561654773667,198.54464116651732,26240.49298150088,5.15386951765593,333.7757766108135,436.927095743398,8.634318939146453,86.81022923905675,3.5619625718994854,0
7.803833220697706,223.68811085598787,37376.79298893104,6.664969394719985,333.7757766108135,343.76401307822925,16.69740839569556,74.78243416450114,2.9073872665012983,0
6.908272154356689,211.10555110633769,19224.98628010973,6.379970101156275,307.1022061806672,323.88545374509846,21.20847660360488,71.92098788711762,5.405567222899759,0
6.718249444896243,197.61749383374325,21043.626929110094,6.6306745098240025,337.03875195403407,641.5258451890836,15.554505724271166,63.684352242963065,4.488904316315408,0
7.080794504276835,194.4453158082077,41461.31699893496,6.951665550292708,239.9119021206672,362.500414204749,14.11024905318436,58.75146343948484,4.894842462723428,0
7.080794504276835,253.66203707317788,13568.271200528505,9.22860285580914,256.08951680458495,554.5736618904583,13.71173746935483,97.71404890137126,3.067033981302946,0
7.521051678672175,267.05964744893066,26865.37374090525,10.449450309656791,333.7757766108135,505.70937170147926,16.237745770905633,57.03778017043311,2.8807853472938367,0
9.03650434774976,199.32188950091447,21696.00324232273,5.970186753693504,350.1838407262293,288.5088072206311,13.40038904418077,73.0580674287948,5.66198446300676,0
4.3132191507406965,191.11933730430457,12770.831829545388,8.231574473126987,284.9459492993567,499.85479662246576,13.501270567670415,76.44396140716938,3.9235902023946743,0
8.554096969890676,191.7084136291815,32112.569873527096,8.115355082281138,293.655798441055,518.9443622126387,8.56757958680248,58.06246254892554,3.563609859980968,0
4.951413520154646,153.21214977311226,20117.359061039177,8.985571802690806,391.0690453986924,418.3301951097606,11.83169083850197,68.38761309007789,3.870681284651756,0
1.4317815547427415,228.1303828552258,12937.246890752847,6.214772832308696,319.7341364581184,495.3798826950329,12.033343963332584,61.14111864040949,4.948442555998784,0
4.681098760235678,220.47612607659403,38748.41134555242,4.65251383340415,306.4511896424614,442.5305081273516,10.941269894858294,66.39629294676803,4.125750332990424,0
6.755145901551625,231.26013129603172,18536.69864747702,8.757133178602194,342.5480142026662,385.1146477374596,13.88883432960506,79.3024357267662,5.162729749397485,0
8.195765359895596,214.517610399437,10389.542537940964,6.2954050221532505,327.1938978986331,403.1899129710295,15.067041652409555,72.75681245594475,3.218709224251616,0
7.293929250131249,180.84312475494775,15823.339374460484,7.72197742911649,333.7757766108135,457.5204429007732,8.857599141829951,37.7347900028964,4.403250064507214,0
9.73956194896991,166.94886404872258,13623.160062865045,7.23592175948416,385.05913433199646,369.59128906677967,12.32260382095626,68.50585164506361,2.568079876725237,0
7.786734690190797,192.17973900251303,28086.87349764668,7.157951508834973,329.7086319226562,327.3804878867436,10.681349175473828,52.41546180587247,1.9614754295823136,0
7.080794504276835,242.41342924802117,9783.368727453491,6.400151955741599,211.85159230220145,351.9973602254736,10.407257493252873,69.90949068136919,4.626701022502608,0
7.080794504276835,259.6710409184808,11949.597925537042,9.435445979542637,279.0010038469318,469.2876307016455,11.752420840452828,73.99704616076042,3.458352213645405,0
9.75270322651984,269.6403780925448,10194.32541115761,7.97804398390079,298.0824622588364,580.0035335754574,12.56261489089428,51.35305213799345,3.4221104746990925,0
9.68726002786018,190.16286912484733,18752.576402797044,7.073006591127787,333.7757766108135,461.07020926238914,9.10687316460644,64.22824871229284,3.085835467046804,0
7.040394956072289,199.07921689768293,22505.518596929374,7.953572278990136,333.7757766108135,531.4766664656818,14.690953877230015,58.41286016654179,3.93191655326223,0
7.080794504276835,181.08065631795264,30050.43944645153,7.975630924046423,360.0869012109182,378.1542339078276,17.67456509302508,66.39629294676803,3.52248646263634,0
6.950786515485461,201.80549063698905,21709.647708957324,6.120771056260089,352.3037707030098,417.1844457622795,19.683492919789387,49.23680885668419,3.997975215085431,0
6.02834878509831,225.67487155966444,12145.544595700614,6.126270002317292,365.9617110979725,503.1121473588796,15.651888435571491,73.4005779258381,3.142083954421776,0
7.080794504276835,179.14928738536975,4784.967879427389,5.702186724421372,378.3982184516093,517.4961422095046,14.387223683725496,68.68702415453943,2.3800842267127287,0
7.369911642352921,155.64480514137412,19283.402051083736,5.43502468987419,399.9407843772094,391.32421549532114,18.14856178973741,63.69861685922977,3.821721167441023,0
6.100245391093,160.60823048420997,13886.809713477494,7.542775331563176,366.688794745683,449.94828652782576,18.72285988661741,64.39052126130528,2.174898198676531,0
7.623499920279238,170.4275722621829,36267.26665797832,6.040735165120504,301.2190912104385,404.5013685428024,12.495657714341805,79.94611265933023,4.76499518416768,0
11.26782838471403,161.89636216322413,6040.369868025334,7.205414119605922,333.7757766108135,316.5358711402264,11.768309354922849,25.525266931847863,4.153347001241887,0
8.736371210915214,194.677687162862,24283.658791140977,8.85554447353044,329.0042049896143,333.6237938674473,16.516231650992324,67.2504726726098,3.802116117316719,0
5.26428380172951,142.5341263042983,25556.05312803757,6.600786950950184,416.2627986734816,443.7592310363813,7.491362469561352,72.87984777883966,5.100239664952599,0
7.990658238533358,211.28634231028263,26951.862653076325,7.510775726778456,333.7757766108135,638.0001822995924,13.942812387366873,69.39441775209288,3.160917458532662,0
5.771199049813688,155.05089305064115,24909.44400956197,6.531261269813094,297.0093193941144,313.7019343334326,11.704788996508114,85.68830345476736,4.688959065495114,0
7.080794504276835,185.8467966778486,14971.949025291871,6.66634287546027,346.48618873704487,418.45359071383103,18.68421531211061,67.71245963073115,5.110414148991792,0
9.267187530763549,198.614394719096,24683.723566029654,6.110612421393192,328.0775332014693,396.8769490579176,16.471969353155146,30.383314574642014,4.324004645618281,0
6.1491851735534615,150.56359352557246,20596.39123095366,6.906910694445656,333.7757766108135,431.6512829698361,12.829380169701778,64.3949065970703,4.275614874442733,0
5.272227560197716,206.3131847013754,42210.88523695676,8.84971666468826,333.7757766108135,410.6485371885456,11.92799852904733,46.54036847135235,5.068556188550558,0
